bus_date,venue_code,egm_description,manufacturer,fp,turnover_sum,gmp_sum,games_played_sum
2024-11-27,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1471.05,650.01,958
2024-11-27,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2473.55,87.78,3835
2024-11-27,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,9528.08,-48.47,3615
2024-11-27,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,10958.44,653.25,3686
2024-11-27,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,713,192.95,472
2024-11-27,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2496.76,527.56,1280
2024-11-27,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,14058.3,4277.28,4737
2024-11-28,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2706,479.83,1453
2024-11-28,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,772.49,366.14,867
2024-11-28,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1877.95,386.5,1350
2024-11-28,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2749.39,751.79,1726
2024-11-28,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3544.17,-295.82,3498
2024-11-28,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6207.84,1501.08,4899
2024-11-28,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,525.5,104.9,396
2024-11-28,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,7589.34,-888.05,3808
2024-11-28,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2474.83,278.23,1416
2024-11-28,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5614.5,447.71,3638
2024-11-29,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2480.5,-507.76,1746
2024-11-29,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,864.7,9.35,892
2024-11-29,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1303.9,312.97,1158
2024-11-29,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,505.84,-279.98,450
2024-11-29,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,6784.12,322.41,4670
2024-11-29,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13276.19,1702.7,6995
2024-11-29,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,12075.19,1494.39,5709
2024-11-29,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1483.27,362.77,1438
2024-11-29,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,7469.7,45.12,3607
2024-11-29,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2172.3,-308.65,1335
2024-11-30,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2734,393.88,2372
2024-11-30,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1973.98,277.23,1232
2024-11-30,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3286.75,1265.45,2571
2024-11-30,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1965.31,860.36,2241
2024-11-30,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4541.01,370.92,4628
2024-11-30,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,11013.29,2159.64,6546
2024-11-30,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,818,248.05,728
2024-11-30,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,18266,3920.71,6254
2024-11-30,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3336.52,296.87,1799
2024-11-30,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8447.85,1948.78,4656
2024-12-01,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3367,-250.96,2356
2024-12-01,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1297.8,367.05,984
2024-12-01,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3005.35,494.6,1858
2024-12-01,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3773.22,1403.04,2378
2024-12-01,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2268.18,572.17,3381
2024-12-01,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8339.34,791.73,4550
2024-12-01,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5063.78,956.99,3808
2024-12-01,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1594.4,95.75,930
2024-12-01,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,10538.55,1454,3948
2024-12-01,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,870.23,460.13,673
2024-12-02,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3367,-250.96,2356
2024-12-02,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1297.8,367.05,984
2024-12-02,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3005.35,494.6,1858
2024-12-02,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3773.22,1403.04,2378
2024-12-02,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2268.18,572.17,3381
2024-12-02,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8339.34,791.73,4550
2024-12-02,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5063.78,956.99,3808
2024-12-02,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1594.4,95.75,930
2024-12-02,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,10538.55,1454,3948
2024-12-02,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,870.23,460.13,673
